time,x,y,z,phi,theta,psi,u,v,w,p,q,r,Stern plane (deg) (command),Stern plane (deg) (actual),buoy_x,buoy_y,buoy_z,buoy_phi,buoy_theta,buoy_psi,dock_x,dock_y,dock_z,dock_phi,dock_theta,dock_psi
1.78,7.31576599611091,0.0,49.986445496980046,0.0,0.007727310534400804,0.0,4.11,0.0,-0.00646740160579633,0.0,0.016205382228657885,0.0,-0.0782210774928722,-0.031669709433061986,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.8,7.397962502503532,0.0,49.98567580025156,0.0,0.008060580131689577,0.0,4.11,0.0,-0.006726107002766117,0.0,0.016663479864438637,0.0,-0.0798901902080435,-0.03260073679425819,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.82,7.4801587050438805,0.0,49.984873403886866,0.0,0.00840310399476267,0.0,4.11,0.0,-0.006991419765791059,0.0,0.017126193153654684,0.0,-0.08157377541371948,-0.0335465258625339,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.84,7.562354582213863,0.0,49.98403741403117,0.0,0.008754971884218312,0.0,4.11,0.0,-0.0072633982579498315,0.0,0.017593394472782065,0.0,-0.08327171422198046,-0.03450707085355761,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.86,7.6445501113377015,0.0,49.98316692832912,0.0,0.009116270994046594,0.0,4.11,0.0,-0.007542099383060229,0.0,0.01806495549141416,0.0,-0.08498388726654627,-0.035482363720926065,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.8800000000000001,7.726745268541663,0.0,49.982261036166285,0.0,0.009487085939675446,0.0,4.11,0.0,-0.007827578582688104,0.0,0.018540747281442622,0.0,-0.08671017471923169,-0.03647239419183847,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.9000000000000001,7.808940028713401,0.0,49.981318818911745,0.0,0.00986749874812854,0.0,4.11,0.0,-0.008119889834040045,0.0,0.019020640422654687,0.0,-0.08845045630638122,-0.03747714980238633,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.92,7.891134365460946,0.0,49.98033935016161,0.0,0.010257588850224163,0.0,4.11,0.0,-0.008419085648706878,0.0,0.01950450510478111,0.0,-0.09020461132527566,-0.03849661593246623,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.94,7.973328251071363,0.0,49.979321695983224,0.0,0.010657433074744828,0.0,4.11,0.0,-0.008725217072225738,0.0,0.019992211226033233,0.0,-0.0919725186605027,-0.03953077584032241,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.96,8.055521656469132,0.0,49.978264915160004,0.0,0.011067105644508256,0.0,4.11,0.0,-0.00903833368442916,0.0,0.02048362848817148,0.0,-0.09375405680028381,-0.04057961069672602,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
1.98,8.137714551174259,0.0,49.97716805943659,0.0,0.011486678174271278,0.0,4.11,0.0,-0.009358483600550298,0.0,0.020978626488151048,0.0,-0.09554910385275116,-0.041643099618797176,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.0,8.219906903260174,0.0,49.976030173764286,0.0,0.011916219670399152,0.0,4.11,0.0,-0.009685713473054084,0.0,0.02147707480639371,0.0,-0.09735753756216635,-0.042721219703476254,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.02,8.302098679311431,0.0,49.9748502965465,0.0,0.0123557965322339,0.0,4.11,0.0,-0.010020068494164853,0.0,0.021978843091737435,0.0,-0.09917923532507567,-0.043813946060650054,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.04,8.38428984438126,0.0,49.97362745988416,0.0,0.01280547255509626,0.0,4.11,0.0,-0.01036159239906162,0.0,0.022483801143118036,0.0,-0.10101407420639476,-0.044921251845938565,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.06,8.466480361949,0.0,49.972360689820924,0.0,0.013265308934857048,0.0,4.11,0.0,-0.010710327469712943,0.0,0.022991818988039345,0.0,-0.10286193095541918,-0.046043108293147686,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.08,8.548670193877427,0.0,49.97104900658792,0.0,0.013735364274014854,0.0,4.11,0.0,-0.01106631453932397,0.0,0.023502766957890296,0.0,-0.10472268202174849,-0.047179484746393115,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.1,8.630859300370066,0.0,49.969691424848115,0.0,0.014215694589218236,0.0,4.11,0.0,-0.011429592997368992,0.0,0.024016515760169055,0.0,-0.10659620357112859,-0.04833034869190022,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.12,8.713047639928448,0.0,49.96828695393999,0.0,0.014706353320171752,0.0,4.11,0.0,-0.011800200795183501,0.0,0.024532936547675813,0.0,-0.10848237150119779,-0.049495665789484784,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.14,8.79523516930941,0.0,49.966834598120464,0.0,0.015207391339866493,0.0,4.11,0.0,-0.01217817445209047,0.0,0.025051900984737085,0.0,-0.11038106145713736,-0.05067539990371905,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.16,8.877421843482447,0.0,49.96533335680702,0.0,0.015718856966077003,0.0,4.11,0.0,-0.012563549062036229,0.0,0.02557328131052546,0.0,-0.11229214884722052,-0.051869513134787416,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.18,8.959607615587132,0.0,49.963782224818765,0.0,0.016240795974067794,0.0,4.11,0.0,-0.012956358300712041,0.0,0.026096950399539503,0.0,-0.11421550885825293,-0.053077965849036075,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.2,9.041792436890681,0.0,49.962180192616486,0.0,0.016773251610453982,0.0,4.11,0.0,-0.0133566344331381,0.0,0.02662278181930934,0.0,-0.11615101647090703,-0.05430071670922041,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.22,9.12397625674566,0.0,49.960526246541484,0.0,0.01731626460816186,0.0,4.11,0.0,-0.01376440832168739,0.0,0.02715064988539378,0.0,-0.11809854647493585,-0.055537722704454145,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.24,9.206159022547887,0.0,49.95881936905314,0.0,0.017869873202436565,0.0,4.11,0.0,-0.014179709434527513,0.0,0.027680429713735317,0.0,-0.1200579734842747,-0.05678893917986378,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.2600000000000002,9.288340679694556,0.0,49.957058538965114,0.0,0.018434113147845356,0.0,4.11,0.0,-0.01460256585445918,0.0,0.028211997270439472,0.0,-0.1220291719520183,-0.058054319865952,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.2800000000000002,9.370521171542627,0.0,49.95524273168009,0.0,0.019009017736226257,0.0,4.11,0.0,-0.015033004288130803,0.0,0.028745229419045074,0.0,-0.1240120161852733,-0.05933381690767332,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.3000000000000003,9.452700439367488,0.0,49.95337091942295,0.0,0.019594617815533295,0.0,4.11,0.0,-0.015471050075609179,0.0,0.029280003965351888,0.0,-0.12600638035988299,-0.06062738089322532,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.32,9.53487842232196,0.0,49.951442071472385,0.0,0.020190941809530735,0.0,4.11,0.0,-0.01591672720028692,0.0,0.029816199699871974,0.0,-0.1280121385350228,-0.061934960882558475,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.34,9.617055057395648,0.0,49.94945515439073,0.0,0.02079801573829015,0.0,4.11,0.0,-0.016370058299107915,0.0,0.030353696437970756,0.0,-0.13002916466765868,-0.06325650443560776,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.36,9.699230279374682,0.0,49.94740913225213,0.0,0.02141586323944542,0.0,4.11,0.0,-0.01683106467309266,0.0,0.03089237505776344,0.0,-0.13205733262687366,-0.06459195764024878,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.38,9.781404020801878,0.0,49.945302966868795,0.0,0.022044505590162057,0.0,4.11,0.0,-0.01729976629814596,0.0,0.031432117535831895,0.0,-0.1340965162080539,-0.06594126513998128,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.4,9.863576211937346,0.0,49.94313561801538,0.0,0.02268396172977859,0.0,4.11,0.0,-0.01777618183613002,0.0,0.031972806980826655,0.0,-0.1361465891469337,-0.06730437016134273,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.42,9.945746780719585,0.0,49.940906043651474,0.0,0.023334248283078948,0.0,4.11,0.0,-0.01826032864618657,0.0,0.03251432766501789,0.0,-0.13820742513349954,-0.06868121454105455,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.44,10.027915652727085,0.0,49.938613200141965,0.0,0.02399537958415612,0.0,4.11,0.0,-0.018752222796292174,0.0,0.03305656505385861,0.0,-0.1402788978257494,-0.07007173875290346,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.46,10.110082751140467,0.0,49.93625604247545,0.0,0.02466736770082857,0.0,4.11,0.0,-0.0192518790750315,0.0,0.03359940583362256,0.0,-0.1423608808633042,-0.07147588193436037,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.48,10.192247996705198,0.0,49.93383352448047,0.0,0.02535022245957214,0.0,4.11,0.0,-0.019759311003573768,0.0,0.0341427379371784,0.0,-0.14445324788087494,-0.07289358191293925,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.5,10.2744113076949,0.0,49.931344599039626,0.0,0.026043951470931356,0.0,4.11,0.0,-0.020274530847838184,0.0,0.03468645056796086,0.0,-0.1465558725215775,-0.07432477523229797,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.52,10.35657259987528,0.0,49.92878821830147,0.0,0.026748560155375332,0.0,4.11,0.0,-0.020797549630834675,0.0,0.03523043422219875,0.0,-0.14866862845010054,-0.07576939717808356,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.54,10.438731786468722,0.0,49.92616333389018,0.0,0.027464051769564502,0.0,4.11,0.0,-0.021328377145166715,0.0,0.03577458070945852,0.0,-0.150791389365719,-0.0772273818035239,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.56,10.520888778119545,0.0,49.92346889711294,0.0,0.028190427432995727,0.0,4.11,0.0,-0.021867021965683534,0.0,0.03631878317156124,0.0,-0.15292402901515587,-0.0786986619547678,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.58,10.60304348285997,0.0,49.92070385916503,0.0,0.02892768615499432,0.0,4.11,0.0,-0.022413491462269463,0.0,0.036862936099929744,0.0,-0.1550664212052918,-0.08018316929597556,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.6,10.685195806076818,0.0,49.91786717133256,0.0,0.029675824862022752,0.0,4.11,0.0,-0.022967791812758695,0.0,0.03740693535142163,0.0,-0.15721843981571967,-0.08168083433416189,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.62,10.767345650478953,0.0,49.91495778519287,0.0,0.030434838425276806,0.0,4.11,0.0,-0.02352992801596407,0.0,0.03795067816270264,0.0,-0.15937995881114517,-0.08319158644379304,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.64,10.849492916065511,0.0,49.91197465281248,0.0,0.031204719688541084,0.0,4.11,0.0,-0.024099903904809074,0.0,0.038494063163213924,0.0,-0.16155085225363056,-0.08471535389114009,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.66,10.931637500094912,0.0,49.90891672694268,0.0,0.0319854594962768,0.0,4.11,0.0,-0.02467772215955258,0.0,0.03903699038678559,0.0,-0.16373099431468294,-0.08625206385838989,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.68,11.013779297054706,0.0,49.90578296121262,0.0,0.03277704672191575,0.0,4.11,0.0,-0.02526338432109626,0.0,0.03957936128194756,0.0,-0.16592025928718748,-0.08780164246751575,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.7,11.095918198632258,0.0,49.90257231032003,0.0,0.033579468296335506,0.0,4.11,0.0,-0.025856890804365124,0.0,0.04012107872098792,0.0,-0.16811852159718382,-0.08936401480390918,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.72,11.178054093686287,0.0,49.89928373021935,0.0,0.03439270923649165,0.0,4.11,0.0,-0.026458240911751852,0.0,0.04066204700780749,0.0,-0.17032565581548315,-0.09093910493977467,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.74,11.26018686821929,0.0,49.89591617830746,0.0,0.035216752674184025,0.0,4.11,0.0,-0.027067432846616155,0.0,0.041202171884618444,0.0,-0.17254153666913155,-0.09252683595728883,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.7600000000000002,11.342316405350871,0.0,49.89246861360686,0.0,0.036051579884934695,0.0,4.11,0.0,-0.02768446372683061,0.0,0.04174136053753335,0.0,-0.1747660390527156,-0.09412712997152568,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.7800000000000002,11.424442585291985,0.0,49.88893999694636,0.0,0.036897170316956496,0.0,4.11,0.0,-0.0283093295983649,0.0,0.04227952160109007,0.0,-0.17699903803951042,-0.09573990815314948,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.8000000000000003,11.506565285320107,0.0,49.88532929113922,0.0,0.03775350162019163,0.0,4.11,0.0,-0.028942025448900663,0.0,0.04281656516175665,0.0,-0.1792404088924696,-0.0973650907508767,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.82,11.588684379755374,0.0,49.88163546115877,0.0,0.038620549675400816,0.0,4.11,0.0,-0.02958254522146948,0.0,0.04335240276045924,0.0,-0.1814900270750624,-0.09900259711370855,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.84,11.67079973993767,0.0,49.87785747431149,0.0,0.03949828862328431,0.0,4.11,0.0,-0.030230881828106963,0.0,0.043886947394174834,0.0,-0.18374776826195058,-0.10065234571293563,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.86,11.752911234204714,0.0,49.873994300407524,0.0,0.040386690893616906,0.0,4.11,0.0,-0.030887027163516073,0.0,0.044420113516629556,0.0,-0.18601350834951066,-0.10231425416391593,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.88,11.835018727871125,0.0,49.87004491192867,0.0,0.041285727234379746,0.0,4.11,0.0,-0.03155097211873324,0.0,0.044951817038142064,0.0,-0.18828712346620022,-0.10398823924762783,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.9,11.91712208320852,0.0,49.86600828419383,0.0,0.04219536674087276,0.0,4.11,0.0,-0.03222270659479107,0.0,0.04548197532465042,0.0,-0.19056848998276812,-0.10567421693199928,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.92,11.999221159426607,0.0,49.86188339552186,0.0,0.04311557688479195,0.0,4.11,0.0,-0.03290221951637169,0.0,0.046010507195959734,0.0,-0.19285748452231216,-0.10737210239301466,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.94,12.081315812655337,0.0,49.857669227391895,0.0,0.04404632354325689,0.0,4.11,0.0,-0.033589498845445244,0.0,0.04653733292324685,0.0,-0.19515398397017839,-0.10908181003560061,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.96,12.16340589592808,0.0,49.853364764601146,0.0,0.04498757102777403,0.0,4.11,0.0,-0.034284531594887965,0.0,0.04706237422585698,0.0,-0.19745786548370817,-0.11080325351429217,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
2.98,12.245491259165865,0.0,49.84896899542012,0.0,0.04593928211312256,0.0,4.11,0.0,-0.03498730384207493,0.0,0.047585554267426514,0.0,-0.19976900650183432,-0.11253634575368049,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.0,12.32757174916269,0.0,49.8444809117453,0.0,0.04690141806614985,0.0,4.11,0.0,-0.03569780074244251,0.0,0.048106797651364726,0.0,-0.2020872847545192,-0.11428099896864356,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.02,12.409647209571892,0.0,49.83989950924929,0.0,0.04787393867446438,0.0,4.11,0.0,-0.036416006543016015,0.0,0.04862603041572647,0.0,-0.2044125782720458,-0.11603712468436107,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.04,12.491717480893607,0.0,49.83522378752844,0.0,0.04885680227501451,0.0,4.11,0.0,-0.037141904595897966,0.0,0.04914318002750656,0.0,-0.2058623825522395,-0.11780463375611477,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.06,12.573782400463314,0.0,49.83045275024792,0.0,0.04984996578254223,0.0,4.11,0.0,-0.03787547737171311,0.0,0.04965817537638585,0.0,-0.2069354645763439,-0.11956578873203727,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.08,12.655841802587338,0.0,49.82558540820803,0.0,0.05085335877101119,0.0,4.11,0.0,-0.038616560104484,0.0,0.050169649423447864,0.0,-0.20800305283706663,-0.1213131822489234,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.1,12.737895518740512,0.0,49.82062078291658,0.0,0.051866874632364335,0.0,4.11,0.0,-0.03936492189466498,0.0,0.05067579306765745,0.0,-0.20906509914722562,-0.12304697966068627,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.12,12.819943377765776,0.0,49.81555790965813,0.0,0.05289037356262286,0.0,4.11,0.0,-0.04012032716694628,0.0,0.05117494651292637,0.0,-0.2101215567579312,-0.12476734205041706,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.14,12.90198520607715,0.0,49.810395840301595,0.0,0.05392368539038095,0.0,4.11,0.0,-0.04088253644806248,0.0,0.05166559138790439,0.0,-0.21117238044551312,-0.12647442634456735,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.16,12.984020827865573,0.0,49.80513364586011,0.0,0.054966612254027006,0.0,4.11,0.0,-0.04165130709558288,0.0,0.05214634318230297,0.0,-0.21221752658866028,-0.12816838542658626,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.18,13.06605006530712,0.0,49.799770418816564,0.0,0.056018931133836394,0.0,4.11,0.0,-0.04242639397992219,0.0,0.052615943990469316,0.0,-0.21325695323634164,-0.12984936824982773,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.2,13.148072738773104,0.0,49.79430527522762,0.0,0.05708039624489729,0.0,4.11,0.0,-0.043207550121732,0.0,0.053073255553044645,0.0,-0.21429062016705902,-0.13151751994955801,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.22,13.230088667041546,0.0,49.78873735661845,0.0,0.05815074129665057,0.0,4.11,0.0,-0.04399452728675725,0.0,0.05351725258766397,0.0,-0.21531848893994596,-0.13317298195390803,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.24,13.312097667509557,0.0,49.78306583167996,0.0,0.0592296816246463,0.0,4.11,0.0,-0.04478707654016764,0.0,0.05394701639978656,0.0,-0.21634052293821449,-0.1348158920936288,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.2600000000000002,13.394099556406115,0.0,49.777289897779895,0.0,0.06031691619994398,0.0,4.11,0.0,-0.04558494876230099,0.0,0.054361728764884286,0.0,-0.21735668740542607,-0.1364463847105205,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.2800000000000002,13.47609414900477,0.0,49.77140878229842,0.0,0.06141212952141117,0.0,4.11,0.0,-0.04638789512768489,0.0,0.05476066607335927,0.0,-0.21836694947504084,-0.13806459076441863,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.3000000000000003,13.558081259835784,0.0,49.765421743798704,0.0,0.0625149933960054,0.0,4.11,0.0,-0.047195667549133645,0.0,0.05514319372971185,0.0,-0.2193712781936757,-0.13967063793863108,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.3200000000000003,13.640060702897264,0.0,49.75932807304222,0.0,0.06362516861195808,0.0,4.11,0.0,-0.0480080190886503,0.0,0.05550876079763389,0.0,-0.22036964453848967,-0.14126465074373196,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.34,13.7220322918648,0.0,49.753127093858346,0.0,0.0647423065096153,0.0,4.11,0.0,-0.04882470433679774,0.0,0.05585689488286071,0.0,-0.22136202142908848,-0.14284675061962712,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.36,13.803995840299192,0.0,49.74681816387718,0.0,0.06586605045453083,0.0,4.11,0.0,-0.04964547976213913,0.0,0.056187197245776345,0.0,-0.22234838373432306,-0.14441705603581634,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.38,13.885951161851821,0.0,49.74040067513424,0.0,0.06699603721724945,0.0,4.11,0.0,-0.050470104032285766,0.0,0.05649933813593126,0.0,-0.22332870827434195,-0.14597568258978647,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.4,13.967898070467239,0.0,49.73387405455529,0.0,0.06813189826406542,0.0,4.11,0.0,-0.05129833830802996,0.0,0.05679305234079855,0.0,-0.2243029738182385,-0.14752274310347757,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.42,14.049836380582612,0.0,49.72723776432908,0.0,0.06927326096289069,0.0,4.11,0.0,-0.05212994651198199,0.0,0.0570681349412631,0.0,-0.22527116107761458,-0.1490583477177728,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.44,14.131765907323597,0.0,49.72049130217556,0.0,0.07041974970822086,0.0,4.11,0.0,-0.05296469557307304,0.0,0.057324437266508384,0.0,-0.2262332526963696,-0.15058260398496964,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.46,14.213686466696334,0.0,49.7136342015166,0.0,0.0715709869690436,0.0,4.11,0.0,-0.05380235564823085,0.0,0.05756186304113663,0.0,-0.22718923323701004,-0.15209561695919765,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.48,14.295597875775176,0.0,49.70666603155612,0.0,0.07272659426339419,0.0,4.11,0.0,-0.054642700322480905,0.0,0.057780364717529724,0.0,-0.22813908916375397,-0.1535974892847539,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.5,14.377499952885866,0.0,49.69958639727602,0.0,0.0738861930631268,0.0,4.11,0.0,-0.0554855067886743,0.0,0.057979939986630306,0.0,-0.22908280882269666,-0.15508832128233388,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.52,14.459392517783867,0.0,49.69239493935408,0.0,0.07504940563233668,0.0,4.11,0.0,-0.05633055600799255,0.0,0.05816062846049424,0.0,-0.23002038241928552,-0.15656821103314114,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.54,14.541275391827542,0.0,49.68509133400965,0.0,0.07621585580273943,0.0,4.11,0.0,-0.05717763285233112,0.0,0.05832250852013731,0.0,-0.23095180199334242,-0.15803725446086403,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.56,14.623148398145982,0.0,49.677675292782745,0.0,0.07738516968918682,0.0,4.11,0.0,-0.05802652622961604,0.0,0.05846569432236972,0.0,-0.23187706139185796,-0.1594955454115136,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.58,14.70501136180122,0.0,49.670146562251794,0.0,0.07855697634837645,0.0,4.11,0.0,-0.05887702919306199,0.0,0.058590332959481864,0.0,-0.23279615623976926,-0.16094317573112046,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.6,14.786864109944641,0.0,49.66250492369498,0.0,0.07973090838369272,0.0,4.11,0.0,-0.05972893903533635,0.0,0.05869660176581363,0.0,-0.2337090839089208,-0.16238023534129345,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.62,14.86870647196741,0.0,49.65475019270004,0.0,0.08090660249900085,0.0,4.11,0.0,-0.060582057368550594,0.0,0.05878470576540675,0.0,-0.23461584348540074,-0.163806812312646,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.64,14.950538279644771,0.0,49.64688221872692,0.0,0.08208370000410296,0.0,4.11,0.0,-0.06143619019095921,0.0,0.05885487525510541,0.0,-0.23551643573542946,-0.16522299293610107,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
3.66,15.03235936727406,0.0,49.638900884627596,0.0,0.08326184727445565,0.0,4.11,0.0,-0.06229114794120628,0.0,0.05890736351763429,0.0,-0.23641086306996922,-0.16662886179208763,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
